1038,郭女王,郭,55,55,55,55,55,55,TRUE,501038,4,TRUE,0,,1038,3,11,1,2,66,87,95,300|301|302|303,1038,0,3,4,3,2500,101 100 10,101 501038 15,我们是真爱,1006,真正的女王,1031,强悍的妻子,2004,NULL,-1,NULL,-1,NULL,-1,NULL,-1,103801,103811,103821,103831,103841,0,0,0,0,0,10051 20031,,UITexture/card_list/scard1038,Card/card1038,UI/Texture/Character/NPC/NPC_1038,Audio/Warrior/WM_1104S,Audio/Warrior/WM_1105S,Audio/Warrior/WM_1108S,Audio/Warrior/WM_1108D,Audio/Warrior/WM_1109D,Audio/Warrior/109C_09,Audio/Warrior/109C_09,曹丕之妻，后被册封为皇后，曾为争宠逼死甄姬,弱化[ORANGE]辅助[-]，骑兵[ORANGE]辅助[-],辅助,12,1038,0,0
1039,曹洪,洪,56,56,56,56,56,56,TRUE,501039,4,TRUE,0,,1039,3,9,1,1,87,76,91,300|301|302|303,1039,0,2,3,4,2500,101 100 10,101 501039 15,夫君,1001,爱子,1006,次子,2010,NULL,-1,NULL,-1,NULL,-1,NULL,-1,103901,103911,103921,103931,103941,0,0,0,0,0,10031 20031,,UITexture/card_list/scard1039,Card/card1039,UI/Texture/Character/NPC/NPC_1039,Audio/Warrior/MM_1001S,Audio/Warrior/MM_1002S,Audio/Warrior/MM_1005S,Audio/Warrior/MM_1001D,Audio/Warrior/MM_1003D,Audio/Warrior/1047C,Audio/Warrior/1047S_01,歌舞伎出身，后成为曹操正室，生性节俭，素有美誉,能够给魏国增加[YELLOW]护盾[-],辅助,12,1039,0,0
1040,马云禄,马,57,57,57,57,57,57,TRUE,501040,4,TRUE,0,,1040,3,9,2,2,83,75,88,300|301|302|303,1040,0,4,1,3,2500,101 100 10,101 501040 15,马家荣光,1014,娘子军,1018,蜀之虎女,2017,同道而分,2001,NULL,-1,NULL,-1,NULL,-1,104001,104011,104021,104031,104041,0,0,0,0,0,10061,,UITexture/card_list/scard1040,Card/card1040,UI/Texture/Character/NPC/NPC_1040,Audio/Warrior/1040S_01,Audio/Warrior/1040S_02,Audio/Warrior/1040S_03,Audio/Warrior/1040D_01,Audio/Warrior/1040D_02,Audio/Warrior/1040C,Audio/Warrior/1040S_01,马超之妹，自幼习武，与赵云一见钟情，共同为蜀汉奋战沙场,法师克星，战法型[RED]输出[-],输出,12,1040,0,0
1041,魏延,魏,58,58,58,58,58,58,TRUE,501041,4,TRUE,0,,1041,1,9,2,1,96,71,88,100|101,1041,0,4,2,3,2500,101 100 10,101 501041 15,蜀汉之主,1008,蜀汉精神,1050,阵前抵御,2020,斩于马下,3003,阳溪大胜,3004,NULL,-1,NULL,-1,104101,104111,104121,104131,104141,0,0,0,0,0,10011 20011,,UITexture/card_list/scard1041,Card/card1041,UI/Texture/Character/NPC/NPC_1041,Audio/Warrior/1041S_01,Audio/Warrior/1041S_02,Audio/Warrior/1041S_03,Audio/Warrior/1041D_01,Audio/Warrior/1041D_02,Audio/Warrior/1041C,Audio/Warrior/1041S_01,蜀汉大将，性情高傲，难以与同僚公事，终因反叛被斩,攻击吸血，擅长持久战,输出,12,1041,0,0
1042,鲁肃,鲁,59,59,59,59,59,59,TRUE,501042,4,TRUE,0,,1042,2,12,3,1,67,92,89,200|201,1042,0,3,4,3,2500,101 100 10,101 501042 15,都督一代目,1016,都督三代目,1021,都督四代目,1019,老臣相知,2028,共守东吴,2024,NULL,-1,NULL,-1,104201,104211,104221,104231,104241,0,0,0,0,0,10051 20031,,UITexture/card_list/scard1042,Card/card1042,UI/Texture/Character/NPC/NPC_1042,Audio/Warrior/1042S_01,Audio/Warrior/1042S_02,Audio/Warrior/1042S_03,Audio/Warrior/1042D_01,Audio/Warrior/1042D_02,Audio/Warrior/1042C,Audio/Warrior/1042S_01,外交名家，谋划联刘抗曹大计，深受孙权器重,范围性[GREEN]回血[-]，后排[ORANGE]辅助[-],辅助,12,1042,0,0
1043,周泰,周,60,60,60,60,60,60,TRUE,501043,4,TRUE,0,,1043,1,10,3,1,91,68,91,100|101,1043,0,3,4,3,2500,101 100 10,101 501043 15,不屈的战魂,1017,不灭的战意,1016,轻侠胆气,1054,不朽的忠魂,2028,NULL,-1,NULL,-1,NULL,-1,104301,104311,104321,104331,104341,0,0,0,0,0,10051 10051 20011,,UITexture/card_list/scard1043,Card/card1043,UI/Texture/Character/NPC/NPC_1043,Audio/Warrior/1043S_01,Audio/Warrior/1043S_02,Audio/Warrior/1043S_03,Audio/Warrior/1043D_01,Audio/Warrior/1043D_02,Audio/Warrior/1043C,Audio/Warrior/1043S_01,江东虎将，为孙权出生入死，受赐青罗伞盖,物理系[PINK]肉盾[-]，嘲讽骑兵,肉盾,12,1043,0,0
1044,马岱,马,61,61,61,61,61,61,TRUE,501044,4,TRUE,0,,1044,3,10,2,1,86,72,92,300|301|302|303,1044,0,4,1,3,2500,101 100 10,101 501044 15,秘密武器,1011,堂兄共战,1014,我叫马丁啉,1041,共克反骨,2020,佩服不已,2044,NULL,-1,NULL,-1,104401,104411,104421,104431,104441,0,0,0,0,0,10051,,UITexture/card_list/scard1044,Card/card1044,UI/Texture/Character/NPC/NPC_1044,Audio/Warrior/1044S_01,Audio/Warrior/1014S_02,Audio/Warrior/1014S_03,Audio/Warrior/1014D_01,Audio/Warrior/1014D_02,Audio/Warrior/1044C,Audio/Warrior/1014S_01,马岱，马超的从弟，和马超一起为蜀汉立下了许多功劳，更为知名的事是，他字丁啉，专治胃炎。,蜀国骑兵[PINK]肉盾[-]，开场提速,肉盾,12,1044,0,0
1045,黄忠,黄,62,62,62,62,62,62,TRUE,501045,4,TRUE,0,,1045,2,5,2,1,93,70,88,200|201,1045,0,2,2,2,2500,101 100 10,101 501045 15,蜀中大将,1009,老臣相知,1033,五虎上将,1014,蜀汉后继,2012,蜀汉后继,2017,NULL,-1,NULL,-1,104501,104511,104521,104531,104541,0,0,0,0,0,10081 10021 20011,,UITexture/card_list/scard1045,Card/card1045,UI/Texture/Character/NPC/NPC_1045,Audio/Warrior/1045S_01,Audio/Warrior/1045S_02,Audio/Warrior/1045S_03,Audio/Warrior/1045D_01,Audio/Warrior/1045D_02,Audio/Warrior/1045C,Audio/Warrior/1045S_01,五虎上将之一，老而弥坚，跟随刘备入川作战，屡立战功,距离越远，[RED]伤害[-]越高,输出,13,1045,0,0
1046,吴夫人,吴,63,63,63,63,63,63,TRUE,501046,4,TRUE,0,,1046,2,12,3,2,55,89,96,200|201,1046,0,1,4,3,2500,101 100 10,101 501046 15,梦怀日月,1015,梦怀日月,1017,骄傲的女儿,1018,东吴的老臣,2028,东吴的老臣,2022,NULL,-1,NULL,-1,104601,104611,104621,104631,104641,0,0,0,0,0,10031 20021,,UITexture/card_list/scard1046,Card/card1046,UI/Texture/Character/NPC/NPC_1046,Audio/Warrior/1046S_01,Audio/Warrior/1046S_02,Audio/Warrior/1046S_03,Audio/Warrior/1046D_01,Audio/Warrior/1046D_02,Audio/Warrior/1046C,Audio/Warrior/1046S_01,孙坚之妻，辅佐孙策、孙权治理军国大事，深受众人尊敬,后排火焰法术[RED]输出[-],辅助,12,1046,0,0
1047,张辽,张,64,64,64,64,64,64,TRUE,501047,4,TRUE,0,,1047,3,5,1,1,92,85,93,300|301|302|303,1047,0,4,3,4,2500,101 100 10,101 501047 15,魏之明主,1001,魏之新主,1006,魏之新后,1038,旧日同僚,2039,旧日同僚,2041,NULL,-1,NULL,-1,104701,104711,104721,104731,104741,0,0,0,0,0,10011 10051,,UITexture/card_list/scard1047,Card/card1047,UI/Texture/Character/NPC/NPC_1047,Audio/Warrior/1047S_01,Audio/Warrior/1047S_02,Audio/Warrior/1047S_03,Audio/Warrior/1047D_01,Audio/Warrior/1047D_02,Audio/Warrior/1047C,Audio/Warrior/1047S_01,五子良将之一，人称古之召虎，其名号能让小朋友不敢啼哭,[YELLOW]无视防御[-]的前排[RED]输出[-],输出,13,1047,0,0
1048,卞夫人,卞,65,65,65,65,65,65,TRUE,501048,4,TRUE,0,,1048,2,12,1,2,67,88,95,200|201,1048,0,2,3,4,2500,101 100 10,101 501048 15,夫君,1001,爱子,1006,红颜,1062,次子,2010,NULL,-1,NULL,-1,NULL,-1,104801,104811,104821,104831,104841,0,0,0,0,0,10031 20031,,UITexture/card_list/scard1048,Card/card1048,UI/Texture/Character/NPC/NPC_1048,Audio/Warrior/2030S_01,Audio/Warrior/2030S_02,Audio/Warrior/2030S_03,Audio/Warrior/2030D_01,Audio/Warrior/2030D_02,Audio/Warrior/2030C,Audio/Warrior/2030S_01,歌舞伎出身，后成为曹操正室，生性节俭，素有美誉,能够给魏国增加[YELLOW]护盾[-],辅助,12,1048,0,0
1049,严颜,严,66,66,66,66,66,66,TRUE,501049,4,TRUE,0,,1049,2,9,2,1,91,81,78,200|201,1049,0,3,4,3,2500,101 100 10,101 501049 15,义释之恩,1009,当阵之敌,1013,忠义之名,2012,降于雒城,3004,NULL,-1,NULL,-1,NULL,-1,104901,104911,104921,104931,104941,0,0,0,0,0,10041,,UITexture/card_list/scard1049,Card/card1049,UI/Texture/Character/NPC/NPC_1049,Audio/Warrior/MY_3101S,Audio/Warrior/MY_3102S,Audio/Warrior/MY_3103S,Audio/Warrior/MY_3101D,Audio/Warrior/MY_2002D,Audio/Warrior/1027C,Audio/Warrior/1027S_01,曾经是刘璋的部下，在刘备进攻江州时战败被俘，却和张飞惺惺相惜，被张飞释放又奉为宾客。,远程双目标[RED]输出[-],输出,12,1049,0,0
1050,姜维,姜,67,67,67,67,67,67,TRUE,501050,4,TRUE,0,,1050,1,10,2,1,84,84,84,100|101,1050,0,2,2,2,2500,101 100 10,101 501050 15,蜀汉之主,1008,蜀汉支柱,1013,师父,1011,师母,1012,最后的挣扎,2009,老对手,2008,NULL,-1,105001,105011,105021,105031,105041,0,0,0,0,0,10051,,UITexture/card_list/scard1050,Card/card1050,UI/Texture/Character/NPC/NPC_1050,Audio/Warrior/1050S_01,Audio/Warrior/1050S_02,Audio/Warrior/1050S_03,Audio/Warrior/1050D_01,Audio/Warrior/1050D_02,Audio/Warrior/1050C,Audio/Warrior/1050S_01,蜀汉末期大将，承接诸葛亮遗志北伐曹魏，然大势已去终不得成,能[GREEN]恢复[-]蜀国血量的前排,肉盾,12,1050,0,0
1051,孙大虎,孙,182,182,182,182,182,182,TRUE,501051,4,TRUE,0,,1051,2,11,3,2,81,81,84,200|201,1051,0,2,2,2,2500,101 100 10,101 501051 15,严父,1015,双生女,1053,结亲,1016,慈母,2030,NULL,-1,NULL,-1,NULL,-1,105101,105111,105121,105131,105141,0,0,0,0,0,10041 20031,,UITexture/card_list/scard1051,Card/card1051,UI/Texture/Character/NPC/NPC_1051,Audio/Warrior/1051S_01,Audio/Warrior/1051S_02,Audio/Warrior/1051S_03,Audio/Warrior/1051D_01,Audio/Warrior/1051D_02,Audio/Warrior/1051C,Audio/Warrior/1051S_01,孙权与步练师的长女，人称“全公主”，因参与篡位而不得善终。比起沉静乖巧的妹妹，姐姐显然更有心机。,专业[BLUE]弱化[-]骑兵,辅助,12,1051,0,0
1052,甘宁,甘,69,69,69,69,69,69,TRUE,501052,4,TRUE,0,,1052,2,9,3,1,97,71,88,200|201,1052,0,2,2,2,2500,101 100 10,101 501052 15,少主知遇,1015,知己与世仇,1054,一箭之仇,2026,江表虎臣,2025,NULL,-1,NULL,-1,NULL,-1,105201,105211,105221,105231,105241,0,0,0,0,0,10011 10041,,UITexture/card_list/scard1052,Card/card1052,UI/Texture/Character/NPC/NPC_1052,Audio/Warrior/1052S_01,Audio/Warrior/1052S_02,Audio/Warrior/1052S_03,Audio/Warrior/1052D_01,Audio/Warrior/1052D_02,Audio/Warrior/1052C,Audio/Warrior/1052S_01,东吴名将，性情豪爽，足智多谋。孙权赞其可与张辽匹敌,能攻击[RED]多个目标[-]的弓将,输出,12,1052,0,0
1053,孙小虎,孙,183,183,183,183,183,183,TRUE,501053,4,TRUE,0,,1053,2,12,3,2,75,93,87,200|201,1053,0,2,2,2,2500,101 100 10,101 501053 15,严父,1015,双生女,1051,牺牲者,1007,慈母,2030,NULL,-1,NULL,-1,NULL,-1,105301,105311,105321,105331,105341,0,0,0,0,0,10041 20031,,UITexture/card_list/scard1053,Card/card1053,UI/Texture/Character/NPC/NPC_1053,Audio/Warrior/1062S_01,Audio/Warrior/1062S_02,Audio/Warrior/1062S_03,Audio/Warrior/1062D_01,Audio/Warrior/1062D_02,Audio/Warrior/1062C,Audio/Warrior/1062S_01,博学多才，精通音律，曹操将其从匈奴赎回，故有文姬归汉,每个群雄死亡，[BLUE]弱化[-]敌人,辅助,12,1053,0,0
1054,凌统,凌,71,71,71,71,71,71,TRUE,501054,4,TRUE,0,,1054,3,10,3,1,89,75,85,300|301|302|303,1054,0,2,2,2,2500,101 100 10,101 501054 15,江东望族,1019,少主知遇,1015,跟随出战,1016,世仇与知己,1052,胆气血脉,2026,NULL,-1,NULL,-1,105401,105411,105421,105431,105441,0,0,0,0,0,10091 10091 20021,,UITexture/card_list/scard1054,Card/card1054,UI/Texture/Character/NPC/NPC_1054,Audio/Warrior/1054S_01,Audio/Warrior/1054S_02,Audio/Warrior/1054S_03,Audio/Warrior/1054D_01,Audio/Warrior/1054D_02,Audio/Warrior/1054C,Audio/Warrior/1054S_01,凌操之子，有国士之风，逍遥津之战护孙权脱险,自杀型物理[ORANGE]辅助[-],辅助,12,1054,0,0
1055,大乔,乔,72,72,72,72,72,72,TRUE,501055,4,TRUE,0,,1055,2,7,3,2,68,86,91,200|201,1055,0,2,2,2,2500,101 100 10,101 501055 15,如意郎君,1017,妹夫聪明,1016,江东双乔,1056,乱世孤女,2042,NULL,-1,NULL,-1,NULL,-1,105501,105511,105521,105531,105541,0,0,0,0,0,10041 20031,,UITexture/card_list/scard1055,Card/card1055,UI/Texture/Character/NPC/NPC_1055,Audio/Warrior/1055S_01,Audio/Warrior/1055S_02,Audio/Warrior/1055S_03,Audio/Warrior/1055D_01,Audio/Warrior/1055D_02,Audio/Warrior/1055C,Audio/Warrior/1055S_01,孙策之妾，美貌绝伦，与小乔并称为“江东二乔”,物理系第一[ORANGE]辅助[-],辅助,13,1055,0,0
1056,小乔,乔,73,73,73,73,73,73,TRUE,501056,4,TRUE,0,,1056,2,11,3,2,66,88,90,200|201,1056,0,2,2,2,2500,101 100 10,101 501056 15,周郎至爱,1016,姐夫威武,1017,江东双乔,1055,乱世孤女,2042,NULL,-1,NULL,-1,NULL,-1,105601,105611,105621,105631,105641,0,0,0,0,0,10021 20031,,UITexture/card_list/scard1056,Card/card1056,UI/Texture/Character/NPC/NPC_1056,Audio/Warrior/1056S_01,Audio/Warrior/1056S_02,Audio/Warrior/1056S_03,Audio/Warrior/1056D_01,Audio/Warrior/1056D_02,Audio/Warrior/1056C,Audio/Warrior/1056S_01,周瑜之妾，堪称国色，与翩翩才子周瑜可谓天作之合,法术系第一[ORANGE]辅助[-],辅助,12,1056,0,0
1057,严白虎,严,184,184,184,184,184,184,TRUE,501057,4,TRUE,0,,1057,3,9,4,1,92,85,93,300|301|302|303,1057,0,4,3,4,2500,101 100 10,101 501057 15,魏之明主,1001,魏之新主,1006,魏之新后,1038,旧日同僚,2039,旧日同僚,2041,NULL,-1,NULL,-1,105701,105711,105721,105731,105741,0,0,0,0,0,10011 10051,,UITexture/card_list/scard1057,Card/card1057,UI/Texture/Character/NPC/NPC_1057,Audio/Warrior/1057S_01,Audio/Warrior/1057S_02,Audio/Warrior/1057S_03,Audio/Warrior/1057D_01,Audio/Warrior/1057D_02,Audio/Warrior/1057C,Audio/Warrior/1057S_01,五子良将之一，人称古之召虎，其名号能让小朋友不敢啼哭,[YELLOW]无视防御[-]的前排[RED]输出[-],输出,12,1057,0,0
1058,袁绍,袁,75,75,75,75,75,75,TRUE,501058,4,TRUE,0,,1058,3,5,4,1,84,76,90,300|301|302|303,1058,0,2,2,2,2500,101 100 10,101 501058 15,门下真龙,1008,帐下勇将,1027,帐下勇将,1026,直言忠臣,2043,NULL,-1,NULL,-1,NULL,-1,105801,105811,105821,105831,105841,0,0,0,0,0,10021 10041 10051,,UITexture/card_list/scard1058,Card/card1058,UI/Texture/Character/NPC/NPC_1058,Audio/Warrior/1058S_01,Audio/Warrior/1058S_02,Audio/Warrior/1058S_03,Audio/Warrior/1058D_01,Audio/Warrior/1058D_02,Audio/Warrior/1058C,Audio/Warrior/1058S_01,汉末军阀，出身名门，一度统一河北，后在官渡之战中败于曹操,血量越低，伤害越高的[RED]输出[-],输出,13,1058,0,0
1059,糜夫人,糜,185,185,185,185,185,185,TRUE,501059,4,TRUE,0,,1059,2,11,2,2,79,84,87,200|201,1059,0,2,2,2,2500,101 100 10,101 501059 15,蜀汉之主,1008,千里护送,1010,霸者之妻,1048,帝者之妻,2030,NULL,-1,NULL,-1,NULL,-1,105901,105911,105921,105931,105941,0,0,0,0,0,10041 20031,,UITexture/card_list/scard1059,Card/card1059,UI/Texture/Character/NPC/NPC_1059,Audio/Warrior/1059S_01,Audio/Warrior/1059S_02,Audio/Warrior/1059S_03,Audio/Warrior/1059D_01,Audio/Warrior/1059D_02,Audio/Warrior/1059C,Audio/Warrior/1059S_01,刘备的夫人，长坂兵败，她怀抱年仅两岁的刘禅在乱军中走散，被赵云发现；但糜夫人因为赵云只有一匹马，不肯上马，在将阿斗托付给赵云后投井而亡。,专业[BLUE]弱化[-]敌方策士,辅助,12,1059,0,0
1060,孟获,孟,77,77,77,77,77,77,TRUE,501060,4,TRUE,0,,1060,1,10,4,1,93,61,97,100|101,1060,0,2,2,2,2500,101 100 10,101 501060 15,七擒七纵,1011,蛮子夫妇,1031,诱敌设伏,2020,峡谷酣战,2012,NULL,-1,NULL,-1,NULL,-1,106001,106011,106021,106031,106041,0,0,0,0,0,10091 10011 10061,,UITexture/card_list/scard1060,Card/card1060,UI/Texture/Character/NPC/NPC_1060,Audio/Warrior/1060S_01,Audio/Warrior/1060S_02,Audio/Warrior/1060S_03,Audio/Warrior/1060D_01,Audio/Warrior/1060D_02,Audio/Warrior/1060C,Audio/Warrior/1060S_01,身为南蛮王，与诸葛亮交战中被七擒七纵，心服口服归顺蜀汉,血量越低，回血越多的[PINK]肉盾[-],肉盾,12,1060,0,0
1061,袁术,袁,78,78,78,78,78,78,TRUE,501061,4,TRUE,0,,1061,2,11,4,1,76,85,87,200|201,1061,0,2,2,2,2500,101 100 10,101 501061 15,袁家兄弟,1058,猛虎之子,1017,联姻失败,1022,误而杀之,2002,NULL,-1,NULL,-1,NULL,-1,106101,106111,106121,106131,106141,0,0,0,0,0,10081,,UITexture/card_list/scard1061,Card/card1061,UI/Texture/Character/NPC/NPC_1061,Audio/Warrior/1061S_01,Audio/Warrior/1061S_02,Audio/Warrior/1061S_03,Audio/Warrior/1061D_01,Audio/Warrior/1061D_02,Audio/Warrior/1061C,Audio/Warrior/1061S_01,袁绍之弟，割据扬州，妄图称帝，先后被吕布、曹操击败,势力越多，技能效果越强,核心,12,1061,0,0
1062,蔡文姬,蔡,79,79,79,79,79,79,TRUE,501062,4,TRUE,0,,1062,2,12,4,2,75,93,87,200|201,1062,0,2,2,2,2500,101 100 10,101 501062 15,心仪的知己,1001,乱世烈女,1038,乱世贤女,2030,作乱关中,2033,NULL,-1,NULL,-1,NULL,-1,106201,106211,106221,106231,106241,0,0,0,0,0,10041 20031,,UITexture/card_list/scard1062,Card/card1062,UI/Texture/Character/NPC/NPC_1062,Audio/Warrior/1062S_01,Audio/Warrior/1062S_02,Audio/Warrior/1062S_03,Audio/Warrior/1062D_01,Audio/Warrior/1062D_02,Audio/Warrior/1062C,Audio/Warrior/1062S_01,博学多才，精通音律，曹操将其从匈奴赎回，故有文姬归汉,每个群雄死亡，[BLUE]弱化[-]敌人,辅助,12,1062,0,0
1063,华佗,华,80,80,80,80,80,80,TRUE,501063,4,TRUE,0,,1063,2,8,4,1,69,93,92,200|201,1063,0,2,2,2,2500,101 100 10,101 501063 15,刮骨之勇,1010,乱世流浪者,1062,传说中的人,2044,迷之关系,2032,NULL,-1,NULL,-1,NULL,-1,106301,106311,106321,106331,106341,0,0,0,0,0,10031,,UITexture/card_list/scard1063,Card/card1063,UI/Texture/Character/NPC/NPC_1063,Audio/Warrior/MM_1204S,Audio/Warrior/MM_1201S,Audio/Warrior/MM_1109S,Audio/Warrior/MM_1205D,Audio/Warrior/MM_1206D,Audio/Warrior/106C_05,Audio/Warrior/106C_05,当世神医，擅长手术针灸，因曹操猜忌入狱而死,后排[GREEN]回血[-]型[ORANGE]辅助[-],辅助,13,1063,0,0
1064,萝莉貂蝉,貂,81,81,81,81,81,81,TRUE,501024,4,TRUE,0,,1024,2,11,4,2,81,85,82,200|201,1064,0,2,2,2,2500,101 100 10,101 501024 15,献身,1023,莫说无情,1022,心系武神,1010,惯坏了,2042,西凉莽夫,2033,西凉蛮子,2034,NULL,-1,106401,106411,106421,106431,106441,0,0,0,0,0,10011 10091,,UITexture/card_list/scard1064,Card/card1064,UI/Texture/Character/NPC/NPC_1064,Audio/Warrior/1064S_01,Audio/Warrior/1064S_02,Audio/Warrior/1064S_03,Audio/Warrior/1064D_01,Audio/Warrior/1064D_02,Audio/Warrior/1064C,Audio/Warrior/1064S_01,古代四大美人之一，有闭月之貌，引得董卓与吕布自相残杀,你无法抽到此武将,辅助,12,1064,0,0
1065,贺喜张飞,张,82,82,82,82,82,82,TRUE,501009,4,TRUE,0,,1009,1,9,2,1,94,73,85,100|101,1065,0,4,2,4,2500,101 100 10,101 501009 15,真龙吾兄,1008,要汝头盔否,1014,爱女,1035,爱子,2015,蜀将后继,2012,NULL,-1,NULL,-1,106501,106511,106521,106531,106541,0,0,0,0,0,10091 10091,,UITexture/card_list/scard1065,Card/card1065,UI/Texture/Character/NPC/NPC_1065,Audio/Warrior/1065S_01,Audio/Warrior/1065S_02,Audio/Warrior/1065S_03,Audio/Warrior/1065D_01,Audio/Warrior/1065D_02,Audio/Warrior/1065C,Audio/Warrior/1065S_01,五虎上将之一，鲁莽却不失勇武，以当阳桥上一声吼传名于后世,近战[RED]技能型输出[-],输出,12,1065,0,0
1066,张绣,绣,186,186,186,186,186,186,TRUE,501066,4,TRUE,0,,1066,1,9,4,1,94,73,85,100|101,1066,0,4,2,4,2500,101 100 10,101 501066 15,真龙吾兄,1008,要汝头盔否,1014,爱女,1035,爱子,2015,蜀将后继,2012,NULL,-1,NULL,-1,106601,106611,106621,106631,106641,0,0,0,0,0,10091 10091,,UITexture/card_list/scard1066,Card/card1066,UI/Texture/Character/NPC/NPC_1066,Audio/Warrior/1066S_01,Audio/Warrior/1066S_02,Audio/Warrior/1066S_03,Audio/Warrior/1066D_01,Audio/Warrior/1066D_02,Audio/Warrior/1066C,Audio/Warrior/1066S_01,五虎上将之一，鲁莽却不失勇武，以当阳桥上一声吼传名于后世,近战[RED]技能型输出[-],输出,12,1066,0,0
1067,朱恒,朱,187,187,187,187,187,187,TRUE,501067,4,TRUE,0,,1067,1,5,3,1,94,73,85,100|101,1067,0,4,2,4,2500,101 100 10,101 501067 15,真龙吾兄,1008,要汝头盔否,1014,爱女,1035,爱子,2015,蜀将后继,2012,NULL,-1,NULL,-1,106701,106711,106721,106731,106741,0,0,0,0,0,10091 10091,,UITexture/card_list/scard1067,Card/card1067,UI/Texture/Character/NPC/NPC_1067,Audio/Warrior/1065S_01,Audio/Warrior/1065S_02,Audio/Warrior/1065S_03,Audio/Warrior/1065D_01,Audio/Warrior/1065D_02,Audio/Warrior/1065C,Audio/Warrior/1065S_01,五虎上将之一，鲁莽却不失勇武，以当阳桥上一声吼传名于后世,近战[RED]技能型输出[-],输出,13,1067,0,0
1068,黄盖,盖,188,188,188,188,188,188,TRUE,501068,4,TRUE,0,,1068,1,6,3,1,94,73,95,100|101,1068,0,4,2,4,2500,101 100 10,101 501068 15,苦肉之计,1016,诈降赤壁,1001,三任老臣,1015,救命之恩,2025,NULL,-1,NULL,-1,NULL,-1,106801,106811,106821,106831,106841,0,0,0,0,0,10091 10091,,UITexture/card_list/scard1068,Card/card1068,UI/Texture/Character/NPC/NPC_1068,Audio/Warrior/1065S_01,Audio/Warrior/1065S_02,Audio/Warrior/1065S_03,Audio/Warrior/1065D_01,Audio/Warrior/1065D_02,Audio/Warrior/1065C,Audio/Warrior/1065S_01,东吴的老将，对别人狠，对自己更狠，让周瑜把自己揍到皮开肉绽之后诈降曹营，为赤壁一战做出了巨大的贡献。,吴国肉盾，暴力弱化魏国[-],肉盾,13,1068,0,0
2001,庞德,庞,83,83,83,83,83,83,TRUE,502001,3,TRUE,0,,2001,3,13,1,1,90,65,80,300|301|302|303,2001,0,4,1,3,1500,101 94 10,101 502001 5,马上双雄,1014,魏之忠将,2002,魏之虎将,2006,魏之干将,3003,NULL,-1,NULL,-1,NULL,-1,200101,200111,200121,200131,200141,0,0,0,0,0,10061 10071,,UITexture/card_list/scard2001,Card/card2001,UI/Texture/Character/NPC/NPC_2001,Audio/Warrior/2001S_01,Audio/Warrior/2001S_02,Audio/Warrior/2001S_03,Audio/Warrior/2001D_01,Audio/Warrior/2001D_02,Audio/Warrior/2001C,Audio/Warrior/2001S_01,白马将军，勇冠凉州三军，后归降曹操，与关羽对阵数次,冲锋法师的前排[RED]输出[-],输出,11,2001,0,0
2002,曹真,曹,84,84,84,84,84,84,TRUE,502002,3,TRUE,0,,2002,3,13,1,1,83,68,78,300|301|302|303,2002,0,4,1,3,1500,101 94 10,101 502002 5,忠心辅佐,1006,大举攻吴,2024,受诏辅政,2007,子午道先锋,3002,NULL,-1,NULL,-1,NULL,-1,200201,200211,200221,200231,200241,0,0,0,0,0,10061 10011,,UITexture/card_list/scard2002,Card/card2002,UI/Texture/Character/NPC/NPC_2002,Audio/Warrior/2002S_01,Audio/Warrior/2002S_02,Audio/Warrior/2002S_03,Audio/Warrior/2002D_01,Audio/Warrior/2002D_02,Audio/Warrior/2002C,Audio/Warrior/2002S_01,曹操养子，率军抵御诸葛亮北伐，官至大司马，位极人臣,前排弱化型[ORANGE]辅助[-],辅助,11,2002,0,0
2003,杨修,杨,85,85,85,85,85,85,TRUE,502003,3,TRUE,0,,2003,2,16,1,1,65,83,76,200|201,2003,0,2,4,2,1500,101 94 10,101 502003 5,夺嫡之争,1006,黄须儿,2010,魏之虎将,2006,聪明人,3022,NULL,-1,NULL,-1,NULL,-1,200301,200311,200321,200331,200341,0,0,0,0,0,20031 20031,,UITexture/card_list/scard2003,Card/card2003,UI/Texture/Character/NPC/NPC_2003,Audio/Warrior/2003S_01,Audio/Warrior/2003S_02,Audio/Warrior/2003S_03,Audio/Warrior/2003D_01,Audio/Warrior/2003D_02,Audio/Warrior/2003C,Audio/Warrior/2003S_01,曹操主簿，恃才放旷，因鸡肋之事受曹操猜忌被杀,后排弱化型[ORANGE]辅助[-],辅助,11,2003,0,0
2004,张春华,张,86,86,86,86,86,86,TRUE,502004,4,TRUE,0,,2004,2,12,1,2,69,89,88,200|201,2004,0,1,4,2,2500,101 100 10,101 502004 15,魏之明主,1001,小东西,2005,聪明女人,2049,NULL,-1,NULL,-1,NULL,-1,NULL,-1,200401,200411,200421,200431,200441,0,0,0,0,0,20031 10011,,UITexture/card_list/scard2004,Card/card2004,UI/Texture/Character/NPC/NPC_2004,Audio/Warrior/2004S_01,Audio/Warrior/2004S_02,Audio/Warrior/2004S_03,Audio/Warrior/2004D_01,Audio/Warrior/2004D_02,Audio/Warrior/2004C,Audio/Warrior/2004S_01,司马懿之妻，智识过人，可谓贤内助,后排弱化型[ORANGE]辅助[-],辅助,12,2004,0,0
